item_id,carrier_name,mode,region,country,capacity_type,capacity_unit,avg_transit_days,max_transit_days,min_transit_days,service_level,temperature_controlled,hazardous_capable,tracking_available,carrier_type,certifications,cost_per_kg,cost_per_shipment_base,currency,reliability_score,on_time_pct_typical
CARRI0469,Carrier_0469,multimodal,South,SG,FTL,kg,7.173977142,9.66078237,1.468094165,standard,N,N,Y,asset,,35.8853,15137.33,SGD,68.53,100
CARRI0470,Carrier_0470,air,Central,US,FTL,cbm,3.428187524,6.890697286,0.5,standard,Y,N,Y,non-asset,TAPA,9.1655,9448.35,USD,67.29,98.37
CARRI0471,Carrier_0471,air,South,BR,LTL,teu,1.95657965,4.323101217,0.5,standard,N,N,N,asset,TAPA|ISO,20.9267,9779.75,BRL,42.01,69.86
CARRI0472,Carrier_0472,road,West,US,FTL,kg,6.838568518,14.55171699,4.008931409,express,N,N,Y,asset,TAPA|ISO,11.499,19764.76,USD,72.82,83.78
CARRI0473,Carrier_0473,air,East,US,FTL,cbm,1.217251383,6.119835732,0.5,express,Y,N,N,asset,ISO,22.6117,6667.54,USD,70.56,85.83
CARRI0474,Carrier_0474,air,West,SG,FTL,kg,1.765263313,8.497307763,0.5,express,Y,N,Y,non-asset,C-TPAT,10.9971,10948.84,SGD,83,97.63
CARRI0475,Carrier_0475,road,Central,BR,LTL,teu,3.157421449,8.722890563,0.5,standard,N,Y,Y,asset,C-TPAT|ISO,38.003,6984.4,BRL,68.27,88.92
CARRI0476,Carrier_0476,rail,West,IN,parcel,cbm,8.836385384,14.91391727,7.42121134,standard,N,Y,Y,non-asset,C-TPAT|TAPA,35.5302,8166.73,INR,66.01,100
CARRI0477,Carrier_0477,air,South,MX,parcel,kg,1.536698168,6.815228636,0.5,standard,N,N,Y,asset,TAPA,20.7457,9436.53,MXN,64.19,81.91
CARRI0478,Carrier_0478,road,North,BR,LTL,teu,4.573942762,7.579163062,4.00212258,standard,N,N,Y,asset,,20.3355,5875.81,BRL,60.18,92.34
CARRI0479,Carrier_0479,multimodal,Central,CN,FTL,kg,9.596661728,15.98305588,7.731454596,standard,Y,Y,N,asset,,19.6524,14657.92,CNY,57.3,81.26
CARRI0480,Carrier_0480,road,South,DE,FTL,teu,4.678674839,7.301478051,0.5,standard,Y,N,Y,asset,,26.4572,15921.38,EUR,67.04,78.31
CARRI0481,Carrier_0481,road,East,DE,LTL,kg,4.682961006,15.44020399,3.290991427,express,N,N,Y,asset,,11.4839,11602.27,EUR,81.45,100
CARRI0482,Carrier_0482,rail,West,US,LTL,teu,5.047285152,13.51969132,0.688708029,standard,N,Y,N,asset,TAPA,23.8925,14189.35,USD,51.67,69.51
CARRI0483,Carrier_0483,air,West,BR,parcel,teu,2.202320225,12.10989749,0.5,economy,N,N,Y,asset,TAPA,20.0398,7961.54,BRL,76.21,88.77
CARRI0484,Carrier_0484,air,East,DE,parcel,cbm,1.738886038,5.426303187,0.5,standard,Y,N,N,asset,TAPA,33.2303,9061.14,EUR,51.23,72.19
CARRI0485,Carrier_0485,sea,North,MX,FTL,cbm,15.35045603,26.13490014,13.24485669,standard,N,Y,Y,asset,C-TPAT,24.6759,22428.92,MXN,58.84,88.8
CARRI0486,Carrier_0486,sea,East,DE,LTL,kg,16.69448669,24.16352886,15.78027677,economy,N,N,Y,non-asset,ISO|TAPA,12.9589,23033.67,EUR,54.39,65.33
CARRI0487,Carrier_0487,sea,West,DE,FTL,kg,17.06796581,19.83002011,13.16590566,standard,Y,N,Y,non-asset,ISO|TAPA,11.6826,9415.61,EUR,60.15,86.7
CARRI0488,Carrier_0488,air,North,BR,LTL,teu,2.727791922,12.36202937,1.689227233,economy,Y,N,N,non-asset,ISO,28.7071,3712.23,BRL,58.83,57.8
CARRI0489,Carrier_0489,air,West,CN,LTL,kg,0.993727286,5.286423222,0.5,express,N,N,Y,non-asset,C-TPAT,13.27,4932.27,CNY,78.61,100
CARRI0490,Carrier_0490,air,South,MX,LTL,cbm,3.399539555,5.440915901,1.424755353,express,N,N,Y,non-asset,TAPA,26.1195,10207.48,MXN,64.75,97.92
CARRI0491,Carrier_0491,sea,West,BR,FTL,kg,15.31828863,21.30029607,9.574053252,express,N,N,N,non-asset,ISO,24.2865,10666.41,BRL,61.61,74.49
CARRI0492,Carrier_0492,rail,North,US,parcel,teu,6.548407231,12.08317463,5.429161646,express,N,N,N,non-asset,ISO,21.9443,10206.49,USD,64.47,87.13
CARRI0493,Carrier_0493,road,South,MX,LTL,cbm,3.868311522,13.49847693,0.5,standard,N,N,N,non-asset,,32.9658,14751.34,MXN,54.65,86.56
CARRI0494,Carrier_0494,multimodal,West,MX,LTL,kg,9.763831123,21.60945839,8.92193762,standard,Y,N,Y,asset,ISO,16.6403,14573.48,MXN,61.37,76.68
CARRI0495,Carrier_0495,sea,South,IN,parcel,cbm,15.15077255,23.47973648,9.440864336,economy,N,N,Y,asset,ISO|TAPA,13.7035,25733.4,INR,57.54,61.48
CARRI0496,Carrier_0496,multimodal,East,BR,parcel,teu,9.958217329,18.81570718,5.512188331,standard,N,N,N,asset,TAPA|ISO,17.0244,6744.37,BRL,69.77,98.35
CARRI0497,Carrier_0497,sea,East,SG,parcel,teu,16.10636021,19.3183472,13.37429414,express,N,N,N,asset,C-TPAT,34.1592,10757.33,SGD,41.01,71.5
CARRI0498,Carrier_0498,sea,Central,IN,parcel,kg,17.76368393,22.64100992,11.97250066,express,Y,N,Y,non-asset,TAPA,19.8656,20600.05,INR,61.44,81.83
CARRI0499,Carrier_0499,air,Central,DE,FTL,teu,3.017897584,7.146030262,0.5,express,N,N,Y,asset,ISO,24.4399,10059.32,EUR,77.02,99.23
CARRI0500,Carrier_0500,road,West,US,parcel,teu,2.08994215,10.12828743,0.5,standard,N,Y,Y,non-asset,,25.2637,12169.15,USD,54.53,87.76
CARRI0501,Carrier_0501,air,South,SG,LTL,kg,1.405852168,10.22451677,0.5,economy,N,N,Y,non-asset,,18.5659,20532.89,SGD,63.48,83.76
CARRI0502,Carrier_0502,air,North,DE,parcel,teu,0.83284224,11.96773721,0.5,standard,N,N,Y,non-asset,C-TPAT|TAPA,27.2895,8571.24,EUR,76.85,96.3
CARRI0503,Carrier_0503,rail,East,DE,LTL,kg,6.694920289,11.99185336,0.895895816,economy,Y,N,Y,asset,,20.7054,9760.14,EUR,67.52,79.45
CARRI0504,Carrier_0504,road,North,BR,parcel,teu,4.672562734,14.22254572,1.90548798,standard,Y,Y,Y,non-asset,TAPA,13.0289,8038.11,BRL,70.88,86.06
CARRI0505,Carrier_0505,rail,North,IN,parcel,teu,5.926602197,8.285211488,3.458190361,standard,N,N,Y,non-asset,TAPA,44.3502,8471.37,INR,68.56,96.95
CARRI0506,Carrier_0506,sea,East,MX,parcel,cbm,18.41335077,29.60422805,15.87440218,standard,Y,N,Y,asset,TAPA,34.6679,6293.24,MXN,66.45,97.85
CARRI0507,Carrier_0507,rail,West,MX,parcel,cbm,6.876876288,16.05242487,2.88048383,standard,Y,N,Y,asset,ISO,19.7505,14768,MXN,74.99,83.63
CARRI0508,Carrier_0508,sea,East,CN,parcel,kg,17.46383837,29.08098045,16.01855599,standard,Y,N,Y,non-asset,,16.5841,16322.82,CNY,45.89,93.46
CARRI0509,Carrier_0509,rail,West,MX,parcel,cbm,7.486574076,19.34336852,4.37124394,express,N,Y,Y,asset,TAPA,33.5551,11126.33,MXN,65.49,83.48
CARRI0510,Carrier_0510,rail,South,CN,LTL,kg,7.629917322,16.58706308,6.293949146,standard,N,N,N,non-asset,,18.153,9251.62,CNY,60.11,78.61
CARRI0511,Carrier_0511,sea,East,IN,FTL,teu,19.01584987,22.89634428,16.7779102,express,Y,N,Y,asset,TAPA,34.5341,21621.09,INR,74.59,100
CARRI0512,Carrier_0512,rail,East,DE,LTL,teu,6.633989269,18.2726553,1.345784865,express,N,N,Y,asset,ISO,22.5952,10480.32,EUR,81.81,99.96
CARRI0513,Carrier_0513,rail,East,IN,FTL,kg,7.893299403,14.36759809,6.992156453,standard,N,N,Y,non-asset,,19.5695,18967.83,INR,66.67,79.3
CARRI0514,Carrier_0514,sea,East,BR,parcel,cbm,18.27850892,25.84742338,16.30073932,express,N,N,N,asset,C-TPAT,50,9739.68,BRL,42.93,63.34
CARRI0515,Carrier_0515,rail,West,DE,FTL,kg,3.30061026,6.845028204,0.5,economy,N,N,Y,asset,TAPA,13.7388,12161.73,EUR,76.78,100
CARRI0516,Carrier_0516,rail,North,MX,FTL,cbm,6.154132687,9.580072754,1.682542011,standard,N,N,Y,asset,,22.2896,7966.2,MXN,64.16,79.56
CARRI0517,Carrier_0517,rail,East,SG,FTL,teu,5.038018908,8.506432119,3.9324166,express,Y,N,Y,asset,,25.2618,7121.6,SGD,77.72,86.49
CARRI0518,Carrier_0518,rail,South,IN,LTL,cbm,4.017436119,9.231180125,2.343944168,standard,Y,Y,Y,asset,ISO|C-TPAT,30.1592,6331.95,INR,66.91,88.64
CARRI0519,Carrier_0519,air,West,MX,FTL,kg,2.015540334,7.435464037,0.5,express,N,N,Y,non-asset,,15.5411,10363.89,MXN,78.63,88.08
CARRI0520,Carrier_0520,rail,East,MX,parcel,cbm,3.142437043,8.738737157,2.632168389,economy,N,N,Y,non-asset,TAPA,40.3276,8949.6,MXN,71.93,79.72
CARRI0521,Carrier_0521,multimodal,West,SG,parcel,teu,7.969551181,13.14043816,4.474233023,express,N,N,Y,asset,TAPA,18.6061,12894.36,SGD,69.33,79.8
CARRI0522,Carrier_0522,multimodal,South,CN,parcel,teu,6.022546131,17.61814026,4.564100894,express,Y,N,Y,asset,ISO|C-TPAT,15.7617,7340.74,CNY,70.09,95.06
CARRI0523,Carrier_0523,air,South,MX,LTL,cbm,2.267475661,13.46392023,0.603879293,economy,N,N,Y,non-asset,ISO,38.4601,5790.5,MXN,69.24,90.54
CARRI0524,Carrier_0524,sea,North,BR,parcel,cbm,16.89635348,19.03173364,16.18330735,express,N,Y,N,asset,ISO|C-TPAT,15.3252,15617.27,BRL,51.96,72.28
CARRI0525,Carrier_0525,sea,South,US,LTL,kg,20.40577269,22.92197704,19.42934202,economy,Y,N,N,asset,,21.7056,16568.23,USD,40.03,58.67
CARRI0526,Carrier_0526,road,South,MX,FTL,cbm,6.505424043,16.50592881,2.685842146,standard,N,N,N,non-asset,TAPA,18.8943,5635.82,MXN,48.23,58.79
CARRI0527,Carrier_0527,rail,West,DE,FTL,cbm,8.481467987,14.41342749,6.023705078,economy,Y,Y,Y,asset,ISO,24.3204,5685.88,EUR,55.37,73.78
CARRI0528,Carrier_0528,road,North,DE,FTL,teu,3.840226536,6.918471982,0.5,standard,N,N,Y,non-asset,ISO,28.5423,18167.53,EUR,77.12,97.82
CARRI0529,Carrier_0529,multimodal,West,MX,LTL,cbm,9.537387525,15.88238073,5.611314864,economy,Y,N,N,asset,C-TPAT,16.0042,10753,MXN,46.25,65.13
CARRI0530,Carrier_0530,road,East,MX,parcel,cbm,4.895924604,9.312307001,0.5,economy,Y,Y,N,non-asset,,16.1748,3240.87,MXN,55.83,77.26
CARRI0531,Carrier_0531,road,East,MX,FTL,cbm,4.35259043,15.74364976,3.362245797,standard,Y,N,N,asset,,18.957,13709.94,MXN,62.11,91.99
CARRI0532,Carrier_0532,road,Central,CN,LTL,cbm,5.641985927,14.68167894,0.5,express,Y,N,N,asset,,39.0701,17080.93,CNY,55.48,79.55
CARRI0533,Carrier_0533,air,Central,US,FTL,cbm,3.754971856,11.80661093,0.841384124,express,Y,Y,N,asset,ISO|TAPA,12.2561,9123.89,USD,61.98,82.86
CARRI0534,Carrier_0534,sea,South,SG,FTL,cbm,17.30692828,26.51642452,16.31642803,economy,Y,N,Y,asset,ISO|TAPA,18.5185,5768.18,SGD,57.1,87.4
CARRI0535,Carrier_0535,air,North,CN,LTL,kg,0.8,9.77026445,0.5,standard,Y,Y,N,asset,TAPA,34.0437,10518.11,CNY,48.91,87.83
CARRI0536,Carrier_0536,multimodal,North,MX,FTL,teu,6.31614697,9.303016295,5.798108146,economy,N,N,N,asset,,27.4276,14302.15,MXN,50.84,70.11
CARRI0537,Carrier_0537,sea,West,US,LTL,cbm,18.57254712,29.11801208,15.32179866,standard,N,N,N,asset,ISO,17.0208,14186.82,USD,42.9,71.87
CARRI0538,Carrier_0538,sea,South,BR,LTL,teu,20.45372847,26.34789816,16.91442674,standard,N,N,Y,asset,TAPA|C-TPAT,17.8909,11712.33,BRL,55.65,83.96
CARRI0539,Carrier_0539,rail,North,CN,LTL,kg,3.574086537,9.361169203,1.976368362,standard,N,N,Y,non-asset,,22.2476,5266.44,CNY,62.95,76.48
CARRI0540,Carrier_0540,road,Central,SG,LTL,teu,2.274515295,8.882106052,0.5,standard,N,Y,Y,asset,,29.6258,7323.83,SGD,79.57,100
CARRI0541,Carrier_0541,rail,West,MX,parcel,teu,6.638027394,15.56705782,4.466014195,standard,N,Y,Y,non-asset,ISO|TAPA,9.9915,8252.51,MXN,72.64,91.11
CARRI0542,Carrier_0542,rail,South,MX,LTL,kg,7.788890054,17.35727305,6.702353146,standard,N,N,Y,asset,TAPA|ISO,32.0225,6819.72,MXN,75.01,86.27
CARRI0543,Carrier_0543,multimodal,North,BR,LTL,kg,7.961102514,11.21591764,5.111547413,standard,N,N,Y,non-asset,,40.6564,16048.6,BRL,67.72,85.63
CARRI0544,Carrier_0544,rail,East,CN,FTL,cbm,6.655355552,12.62262479,5.121876388,standard,N,Y,Y,non-asset,C-TPAT,17.5132,7932.43,CNY,67.2,78.81
CARRI0545,Carrier_0545,multimodal,North,BR,LTL,kg,7.648573297,11.96610284,5.3485938,economy,Y,N,N,asset,C-TPAT|TAPA,29.4161,7519.53,BRL,45.9,88.35
CARRI0546,Carrier_0546,multimodal,West,US,parcel,cbm,10.88838328,22.87033385,9.693822109,standard,Y,Y,N,asset,ISO,18.1595,10201.03,USD,48.93,85.56
CARRI0547,Carrier_0547,multimodal,Central,CN,parcel,teu,10.14050529,16.25154329,7.208311481,economy,Y,N,Y,asset,C-TPAT|TAPA,27.2151,7419.24,CNY,53.79,79.7
CARRI0548,Carrier_0548,sea,South,US,LTL,cbm,17.13363046,19.91303078,12.11377692,standard,N,N,Y,asset,C-TPAT|TAPA,15.894,9846.41,USD,60.18,78.91
CARRI0549,Carrier_0549,sea,South,BR,FTL,teu,17.19000292,28.95851608,16.25686615,economy,Y,N,Y,asset,,15.2425,11316.11,BRL,46.42,64.89
CARRI0550,Carrier_0550,rail,West,US,parcel,teu,7.53575574,10.19239909,6.339513246,express,N,N,Y,non-asset,ISO|TAPA,26.858,8615.96,USD,70.16,94.34
CARRI0551,Carrier_0551,road,West,MX,parcel,kg,2.783677439,10.0077156,0.5,standard,Y,N,Y,non-asset,TAPA,13.2248,8569.57,MXN,54.34,86.32
CARRI0552,Carrier_0552,sea,Central,MX,FTL,teu,16.61795976,28.59310368,12.79471792,economy,Y,N,N,asset,TAPA,12.2741,12540.95,MXN,22.25,59.18
CARRI0553,Carrier_0553,road,South,CN,LTL,cbm,3.745904074,14.16645022,0.5,standard,Y,Y,Y,asset,TAPA|C-TPAT,16.3424,5422.36,CNY,74.74,83.5
CARRI0554,Carrier_0554,sea,East,SG,LTL,cbm,17.94908845,27.14801005,15.08106505,standard,Y,N,Y,non-asset,C-TPAT|ISO,45.2372,8234.31,SGD,46.48,60.71
CARRI0555,Carrier_0555,air,West,SG,parcel,cbm,3.060406465,7.06971566,0.5,express,Y,N,N,asset,ISO|C-TPAT,26.8554,9032.01,SGD,59.74,72.88
CARRI0556,Carrier_0556,multimodal,Central,IN,FTL,kg,9.217913855,17.48877723,3.786412319,express,N,N,N,asset,TAPA|C-TPAT,17.8073,9787.47,INR,58.64,77.26
CARRI0557,Carrier_0557,multimodal,West,IN,FTL,kg,11.43138023,19.21047165,8.443145143,standard,N,N,Y,non-asset,TAPA,36.4833,11842.48,INR,68.08,75.37
CARRI0558,Carrier_0558,air,East,DE,parcel,teu,1.578844268,7.838267647,0.5,express,N,N,N,asset,ISO|TAPA,29.0435,3194.41,EUR,68.87,95.45
CARRI0559,Carrier_0559,road,South,BR,parcel,kg,4.57877377,9.951890404,1.526166423,express,N,N,Y,asset,,18.3544,11332.91,BRL,78.14,97.35
CARRI0560,Carrier_0560,sea,Central,IN,FTL,kg,19.49123435,25.44691659,18.77935529,express,Y,N,Y,non-asset,,14.8681,17286.01,INR,58.2,71.31
CARRI0561,Carrier_0561,road,East,US,LTL,kg,3.205593271,12.62331656,1.775051137,standard,N,N,Y,non-asset,ISO|C-TPAT,47.6522,6263.09,USD,66.52,91.95
CARRI0562,Carrier_0562,rail,North,CN,FTL,kg,8.170193999,18.70132991,5.274272113,standard,Y,N,Y,asset,ISO,30.485,21343.83,CNY,66.6,86.71
CARRI0563,Carrier_0563,air,North,CN,FTL,teu,0.8,7.898723854,0.5,express,N,N,N,asset,,23.1964,11600.92,CNY,72.31,100
CARRI0564,Carrier_0564,air,West,SG,LTL,teu,3.661851211,5.788910298,0.5,standard,N,N,N,asset,C-TPAT|TAPA,25.4161,8412.85,SGD,54.14,72.97
CARRI0565,Carrier_0565,rail,East,IN,LTL,cbm,7.058935061,18.5490205,1.474221941,standard,N,Y,Y,non-asset,,32.5054,6149.85,INR,51.86,73.3
CARRI0566,Carrier_0566,road,Central,BR,LTL,cbm,3.814259323,12.27994269,2.529222912,economy,N,N,N,asset,TAPA|ISO,38.055,6755.11,BRL,51.56,75.4
CARRI0567,Carrier_0567,air,Central,BR,LTL,kg,0.8,11.05811301,0.5,express,N,N,Y,non-asset,TAPA,16.3618,6831.35,BRL,90.41,100
CARRI0568,Carrier_0568,multimodal,North,IN,FTL,teu,11.78656809,21.29262967,10.51716742,economy,N,Y,Y,non-asset,,19.1423,14892.59,INR,48.42,80.18
CARRI0569,Carrier_0569,multimodal,West,IN,FTL,kg,9.015337195,19.67930154,3.423294394,standard,Y,N,N,asset,,22.653,7620.73,INR,62.44,80.24
CARRI0570,Carrier_0570,rail,East,IN,FTL,teu,6.083739787,17.12921864,1.578992338,standard,N,Y,Y,asset,,11.9033,9402.12,INR,49.47,81.09
CARRI0571,Carrier_0571,sea,Central,SG,parcel,kg,18.2449363,27.97361005,17.67836739,express,N,N,Y,asset,,28.8274,20532.4,SGD,54.56,75.41
CARRI0572,Carrier_0572,multimodal,Central,DE,LTL,kg,10.2942862,17.66991049,9.205095829,standard,N,N,Y,non-asset,TAPA,27.2715,22452.59,EUR,70.08,92.41
CARRI0573,Carrier_0573,sea,West,SG,FTL,cbm,19.24202902,27.73260724,15.33322489,standard,Y,Y,N,asset,ISO|C-TPAT,14.3715,6123.14,SGD,39.56,86.86
CARRI0574,Carrier_0574,road,Central,IN,parcel,teu,3.765142852,9.835164402,0.5,standard,N,N,Y,asset,,17.5927,5323.24,INR,71.28,84.08
CARRI0575,Carrier_0575,rail,South,CN,FTL,kg,7.61466377,12.53067066,2.519417136,express,N,N,Y,asset,TAPA|ISO,13.6431,5859.21,CNY,71.92,82.45
CARRI0576,Carrier_0576,road,West,MX,LTL,cbm,4.32603927,11.32711064,2.305171165,standard,N,Y,Y,non-asset,TAPA|C-TPAT,25.4546,8075.4,MXN,82.21,87.05
CARRI0577,Carrier_0577,multimodal,East,IN,FTL,cbm,10.85538249,13.22096133,7.789120721,standard,N,N,Y,asset,,36.8405,13903.88,INR,58.64,65.84
CARRI0578,Carrier_0578,air,Central,BR,parcel,teu,2.34601286,9.720890834,0.5,express,Y,N,Y,asset,TAPA,15.9879,7318.94,BRL,87.62,91.24
CARRI0579,Carrier_0579,road,North,MX,parcel,teu,1.800919885,7.256729962,0.5,standard,N,Y,Y,non-asset,TAPA,13.2399,11326.78,MXN,68.24,92.94
CARRI0580,Carrier_0580,rail,South,BR,parcel,kg,6.880984127,14.69072574,3.167402538,express,N,N,N,asset,TAPA|ISO,23.1434,12536.13,BRL,61.26,82.32
CARRI0581,Carrier_0581,rail,West,IN,FTL,cbm,6.6667625,15.090839,2.997886158,express,N,Y,N,asset,ISO|C-TPAT,36.8866,10080.46,INR,58.74,76
CARRI0582,Carrier_0582,multimodal,East,US,parcel,cbm,10.18220506,17.66358829,9.377548368,express,Y,Y,Y,non-asset,C-TPAT|ISO,25.3485,11310.85,USD,72.39,96.66
CARRI0583,Carrier_0583,road,East,CN,FTL,teu,1.326111488,6.609784399,0.711708171,standard,N,N,Y,asset,,19.4052,12133.55,CNY,65.52,68.53
CARRI0584,Carrier_0584,air,North,MX,parcel,cbm,3.193464947,14.82010739,2.353379742,express,Y,Y,N,asset,,21.071,8644.47,MXN,62,93.75
CARRI0585,Carrier_0585,sea,South,BR,FTL,kg,16.7883702,28.17307619,10.88926385,economy,N,N,N,asset,,18.988,17410.45,BRL,41.08,67.82
CARRI0586,Carrier_0586,multimodal,West,CN,parcel,teu,9.946370729,18.77914252,9.19796041,standard,N,Y,N,non-asset,ISO,18.5559,15085.11,CNY,63.31,82.27
CARRI0587,Carrier_0587,sea,South,SG,parcel,kg,17.94378854,29.14740031,13.03944294,express,N,N,Y,asset,TAPA,10.8862,7875.61,SGD,52.11,83.45
CARRI0588,Carrier_0588,road,West,CN,parcel,cbm,4.243127797,14.89837065,0.884081988,economy,N,N,Y,asset,ISO,25.7086,11878.72,CNY,55.78,74.06
CARRI0589,Carrier_0589,rail,South,MX,FTL,kg,5.441214513,8.09754085,3.380806397,economy,Y,N,N,non-asset,C-TPAT,16.1113,6887.1,MXN,47.32,73.09
CARRI0590,Carrier_0590,sea,Central,IN,parcel,cbm,19.84478549,23.37961686,14.66392283,express,Y,N,N,non-asset,ISO|TAPA,14.9247,26021.41,INR,47.95,73.88
CARRI0591,Carrier_0591,sea,West,SG,FTL,kg,17.85711369,22.41124819,15.0903309,express,Y,N,Y,non-asset,ISO,20.4002,14609.68,SGD,62.03,88.84
CARRI0592,Carrier_0592,sea,Central,IN,LTL,teu,19.376519,22.41433655,15.63896601,standard,N,N,Y,asset,,20.6432,29697.56,INR,49.82,98.93
CARRI0593,Carrier_0593,air,Central,MX,parcel,kg,2.875088846,8.395582868,1.24041543,express,N,N,Y,non-asset,ISO|TAPA,30.7748,6035.8,MXN,70.56,89.88
CARRI0594,Carrier_0594,multimodal,East,IN,FTL,kg,9.362430853,19.68988042,7.10617251,economy,Y,N,N,asset,TAPA,18.2778,11957.9,INR,50.08,91.21
CARRI0595,Carrier_0595,multimodal,South,CN,parcel,kg,8.527717059,13.0383535,7.295648737,express,N,N,Y,asset,,43.8253,5981.67,CNY,68.38,84.43
CARRI0596,Carrier_0596,road,West,US,parcel,cbm,4.776457129,11.20349401,4.118353524,economy,N,N,Y,non-asset,,33.7627,9609.22,USD,69.14,81.29
CARRI0597,Carrier_0597,rail,West,IN,FTL,kg,7.434145682,16.79166395,2.784828729,economy,N,Y,Y,asset,TAPA,29.7234,9747.31,INR,62.14,100
CARRI0598,Carrier_0598,sea,North,US,LTL,teu,17.73823234,25.22264557,15.74482732,standard,N,Y,Y,non-asset,,28.7962,11862.84,USD,52.34,74.44
CARRI0599,Carrier_0599,air,North,DE,FTL,kg,2.379822939,13.32841992,0.5,standard,Y,Y,N,asset,,50,12431.52,EUR,43.38,74.18
CARRI0600,Carrier_0600,road,East,US,FTL,kg,3.898100085,11.18658005,0.5,express,N,N,Y,non-asset,ISO,22.2079,4347.01,USD,80.35,96.26
CARRI0601,Carrier_0601,air,North,IN,FTL,kg,2.770881998,11.65316178,0.5,standard,Y,N,Y,asset,C-TPAT|ISO,43.7193,8961.44,INR,69.38,87.07
CARRI0602,Carrier_0602,rail,East,DE,LTL,kg,9.044397601,13.27677392,4.092389104,standard,N,Y,Y,asset,C-TPAT|TAPA,16.293,11442.8,EUR,74.11,88.84
CARRI0603,Carrier_0603,rail,Central,MX,FTL,kg,5.776791271,12.14885849,1.050148369,standard,N,N,N,non-asset,ISO,33.7576,5685.15,MXN,49.28,64.23
CARRI0604,Carrier_0604,sea,South,IN,LTL,cbm,19.0099043,26.3366023,13.51043905,economy,Y,N,N,non-asset,ISO,30.2485,18021.56,INR,32.71,58.07
CARRI0605,Carrier_0605,multimodal,South,SG,FTL,cbm,9.512485864,15.89932461,7.012806035,economy,N,N,N,asset,C-TPAT,24.1435,7547.85,SGD,52.27,84.56
CARRI0606,Carrier_0606,multimodal,North,BR,LTL,cbm,8.58539837,11.72446299,6.247354809,express,N,N,Y,non-asset,TAPA,25.3887,13363.03,BRL,71.62,88.21
CARRI0607,Carrier_0607,air,West,IN,FTL,teu,2.444129597,12.22915864,0.5,express,Y,N,Y,asset,TAPA,39.4794,10458.18,INR,72.73,88.12
CARRI0608,Carrier_0608,multimodal,Central,BR,FTL,teu,9.217556625,18.5794126,4.343992511,standard,N,N,Y,asset,C-TPAT|ISO,29.6446,10721.02,BRL,65.62,98.19
CARRI0609,Carrier_0609,multimodal,South,SG,FTL,kg,8.486302208,11.18705017,3.307293406,standard,N,Y,Y,asset,C-TPAT|TAPA,36.2042,7697.71,SGD,64.96,82.75
CARRI0610,Carrier_0610,road,Central,SG,parcel,teu,5.945359595,16.51553519,0.740231092,standard,Y,N,N,asset,C-TPAT,23.7141,12025.23,SGD,58.57,91.17
CARRI0611,Carrier_0611,sea,North,IN,parcel,teu,17.26622403,25.62014371,12.70506506,standard,N,N,N,non-asset,C-TPAT|ISO,19.9252,13893.77,INR,52.43,72.61
CARRI0612,Carrier_0612,road,Central,SG,LTL,cbm,4.972589945,16.93746896,2.135548818,standard,N,Y,N,non-asset,,20.2432,8071.18,SGD,53.11,72.6
CARRI0613,Carrier_0613,air,East,CN,FTL,teu,3.03995236,5.806664099,0.5,standard,Y,N,Y,asset,,11.7079,4029.99,CNY,70.75,91.23
CARRI0614,Carrier_0614,sea,West,DE,FTL,cbm,21.93003336,27.96868502,17.11975138,standard,Y,N,N,asset,ISO,17.9227,14995.44,EUR,56.02,83.45
CARRI0615,Carrier_0615,rail,North,DE,LTL,kg,6.127149662,11.4831493,4.686696945,standard,N,N,Y,non-asset,,32.9287,12437.78,EUR,74.53,88.08
CARRI0616,Carrier_0616,sea,East,BR,LTL,cbm,19.94886249,22.87448924,16.66347522,express,N,N,N,asset,,18.1565,13424.77,BRL,51.93,87.59
CARRI0617,Carrier_0617,road,Central,BR,parcel,kg,2.778913335,9.123072967,0.5,express,N,N,N,non-asset,,24.369,10923.54,BRL,64.79,80.04
CARRI0618,Carrier_0618,sea,North,IN,parcel,kg,18.17705788,25.90137008,16.53085856,standard,N,N,N,asset,C-TPAT,50,6025.19,INR,57.95,82.05
CARRI0619,Carrier_0619,multimodal,North,US,LTL,kg,8.591060946,15.60008935,7.166322368,standard,N,N,N,asset,TAPA,19.6728,17048.95,USD,49.72,79.45
CARRI0620,Carrier_0620,air,North,US,FTL,cbm,3.405991597,10.90106667,0.5,standard,N,N,Y,non-asset,TAPA,41.9032,9416.63,USD,71.47,95.24
CARRI0621,Carrier_0621,sea,West,IN,FTL,cbm,17.24713256,24.78375067,13.31720068,standard,N,N,Y,non-asset,TAPA|ISO,27.2531,7976.54,INR,61.53,80.17
CARRI0622,Carrier_0622,air,Central,US,parcel,teu,3.167438056,10.67115886,1.931771215,express,N,N,N,asset,,27.6811,13106.12,USD,54.55,71.02
CARRI0623,Carrier_0623,sea,West,BR,LTL,teu,20.87597778,29.43745669,17.86951882,economy,N,N,Y,non-asset,TAPA|C-TPAT,13.0635,26128.82,BRL,47.49,80.28
CARRI0624,Carrier_0624,road,North,IN,LTL,teu,4.496808706,7.260836569,1.306706783,standard,N,Y,N,non-asset,ISO|TAPA,22.0547,10473.53,INR,77.79,89.23
CARRI0625,Carrier_0625,sea,East,BR,parcel,cbm,17.81074906,23.55831254,15.34229164,standard,N,N,Y,non-asset,TAPA|C-TPAT,10.5755,10016.41,BRL,58.72,87.11
