item_id,lane_id,origin_region,origin_country,origin_city,dest_region,dest_country,dest_city,mode,distance_km,typical_volume_teu,transit_days_typical,avg_cost_per_shipment,customs_required
LANEI0730,LANE-00730,North,IN,Berlin,West,IN,Los Angeles,road,474.92,1.007,2.22,1119.57,N
LANEI0731,LANE-00731,Central,DE,Chicago,East,IN,Newark,rail,789.18,0.768,2.64,1095.29,Y
LANEI0732,LANE-00732,North,SG,Delhi,East,SG,Shizuoka,air,591.67,0.235,0.85,3096.99,N
LANEI0733,LANE-00733,South,MX,Bangalore,East,MX,Shanghai,rail,911.3,1.83,5.87,370.06,N
LANEI0734,LANE-00734,West,US,Phoenix,South,DE,Mumbai,road,485.59,0.579,0.8,1901.2,Y
LANEI0735,LANE-00735,North,US,Beijing,South,US,Mumbai,road,449.98,0.464,2.0,350.39,N
LANEI0736,LANE-00736,North,MX,Toronto,South,CN,Munich,air,653.67,0.665,4.58,2623.63,Y
LANEI0737,LANE-00737,South,US,Munich,North,CN,Toronto,sea,2829.97,7.427,14.61,532.6,Y
LANEI0738,LANE-00738,North,SG,Toronto,East,CN,Shizuoka,rail,547.95,1.286,6.0,1105.92,Y
LANEI0739,LANE-00739,East,SG,Shenzhen,North,MX,Delhi,sea,2595.58,8.309,16.13,704.51,Y
LANEI0740,LANE-00740,North,MX,Delhi,East,DE,Newark,road,288.53,0.457,1.37,1173.59,Y
LANEI0741,LANE-00741,East,BR,Newark,West,BR,Austin,air,750.43,0.377,2.59,1873.78,N
LANEI0742,LANE-00742,Central,US,Chicago,West,MX,Los Angeles,rail,1105.75,1.45,5.97,1266.4,Y
LANEI0743,LANE-00743,Central,CN,Chicago,South,US,Munich,sea,2932.51,7.862,10.78,480.1,Y
LANEI0744,LANE-00744,Central,MX,Pune,West,SG,Austin,rail,1394.04,1.669,5.27,817.33,Y
LANEI0745,LANE-00745,North,BR,Beijing,East,DE,Newark,air,1042.62,0.785,0.6,4025.72,Y
LANEI0746,LANE-00746,North,US,Toronto,South,CN,Mumbai,road,385.41,0.988,4.87,739.51,N
LANEI0747,LANE-00747,Central,DE,Chicago,South,SG,Bangalore,air,940.41,0.055,4.32,3624.93,Y
LANEI0748,LANE-00748,South,US,Munich,East,CN,Shenzhen,road,593.35,0.43,8.09,664.45,Y
LANEI0749,LANE-00749,South,DE,Mumbai,North,IN,Berlin,road,380.49,0.594,0.79,1042.79,Y
LANEI0750,LANE-00750,North,MX,Toronto,West,SG,Cologne,sea,3176.23,7.885,14.12,1270.74,Y
LANEI0751,LANE-00751,Central,BR,Chicago,South,CN,Bangalore,rail,953.34,1.337,3.92,1150.49,Y
LANEI0752,LANE-00752,West,BR,Cologne,West,IN,Austin,road,357.93,0.541,0.6,730.14,Y
LANEI0753,LANE-00753,East,US,Newark,West,SG,Phoenix,road,548.53,0.669,2.87,845.97,Y
LANEI0754,LANE-00754,West,BR,Phoenix,East,CN,Shanghai,air,779.16,0.128,1.59,1819.57,Y
LANEI0755,LANE-00755,South,DE,Mumbai,West,MX,Los Angeles,rail,947.93,1.584,7.45,481.44,Y
LANEI0756,LANE-00756,South,BR,Bangalore,Central,MX,Pune,sea,1780.81,7.582,13.43,554.64,Y
LANEI0757,LANE-00757,North,CN,Berlin,West,SG,Austin,road,302.12,0.821,0.6,2799.92,Y
LANEI0758,LANE-00758,Central,IN,Pune,West,DE,Los Angeles,rail,976.69,1.244,6.89,324.09,N
LANEI0759,LANE-00759,South,SG,Chennai,East,SG,Shenzhen,rail,962.74,1.167,3.05,618.43,N
LANEI0760,LANE-00760,East,CN,Newark,South,CN,Bangalore,sea,2696.36,8.503,12.42,382.21,N
LANEI0761,LANE-00761,North,IN,Beijing,Central,SG,Pune,road,429.01,0.598,2.29,491.86,Y
LANEI0762,LANE-00762,North,US,Delhi,East,IN,Shanghai,road,328.3,1.078,4.06,773.41,Y
LANEI0763,LANE-00763,South,IN,Munich,Central,SG,Chicago,air,715.07,0.05,1.7,781.08,N
LANEI0764,LANE-00764,North,MX,Delhi,East,IN,Shanghai,road,414.51,0.519,5.98,1555.18,Y
LANEI0765,LANE-00765,South,BR,Chennai,West,DE,Cologne,sea,1438.01,7.872,10.52,458.35,N
LANEI0766,LANE-00766,West,US,Phoenix,East,MX,Newark,sea,2693.89,7.22,12.88,754.29,Y
LANEI0767,LANE-00767,East,BR,Shizuoka,South,BR,Chennai,rail,898.27,1.73,3.46,527.19,N
LANEI0768,LANE-00768,West,US,Phoenix,West,CN,Los Angeles,air,754.76,0.05,2.83,1988.75,N
LANEI0769,LANE-00769,Central,SG,Frankfurt,West,CN,Phoenix,rail,1076.44,1.652,4.74,750.9,Y
LANEI0770,LANE-00770,Central,MX,Pune,East,MX,Newark,road,336.67,0.298,2.54,253.36,N
LANEI0771,LANE-00771,South,MX,Bangalore,West,BR,Cologne,sea,2006.23,7.732,11.49,856.99,Y
LANEI0772,LANE-00772,Central,MX,Chicago,East,DE,Shanghai,road,419.9,0.998,3.07,503.59,Y
LANEI0773,LANE-00773,North,IN,Delhi,West,MX,Los Angeles,road,481.16,0.666,1.58,772.93,Y
LANEI0774,LANE-00774,West,DE,Austin,North,CN,Beijing,sea,2707.74,7.71,12.95,732.03,Y
LANEI0775,LANE-00775,West,CN,Austin,East,DE,Newark,air,989.76,0.214,1.17,2442.51,Y
LANEI0776,LANE-00776,East,SG,Shizuoka,North,MX,Berlin,road,452.52,1.11,5.67,1077.94,Y
LANEI0777,LANE-00777,East,BR,Newark,Central,SG,Pune,air,659.38,0.216,1.25,2339.98,Y
LANEI0778,LANE-00778,Central,DE,Frankfurt,South,US,Munich,rail,931.78,1.008,3.36,511.82,Y
LANEI0779,LANE-00779,North,CN,Beijing,East,SG,Newark,air,714.86,0.381,1.85,2220.04,Y
LANEI0780,LANE-00780,West,CN,Los Angeles,South,IN,Munich,air,710.02,0.05,3.78,5172.09,Y
LANEI0781,LANE-00781,East,SG,Newark,Central,DE,Pune,rail,1150.84,0.753,6.85,983.48,Y
LANEI0782,LANE-00782,North,SG,Beijing,West,DE,Austin,road,532.18,1.093,3.13,164.51,Y
LANEI0783,LANE-00783,East,IN,Newark,West,MX,Phoenix,sea,1457.64,8.466,14.03,1000.36,Y
LANEI0784,LANE-00784,North,IN,Berlin,South,CN,Munich,road,496.7,0.852,2.91,727.64,Y
LANEI0785,LANE-00785,East,US,Newark,West,IN,Austin,road,611.05,1.079,3.16,1041.41,Y
LANEI0786,LANE-00786,South,US,Munich,West,US,Los Angeles,rail,918.39,1.641,4.86,460.07,N
LANEI0787,LANE-00787,South,US,Mumbai,Central,US,Pune,road,334.47,0.386,3.94,409.85,N
LANEI0788,LANE-00788,East,US,Newark,West,US,Austin,sea,2343.65,7.969,11.71,693.3,N
LANEI0789,LANE-00789,North,DE,Delhi,South,MX,Bangalore,rail,970.33,1.742,5.33,1058.35,Y
LANEI0790,LANE-00790,West,MX,Cologne,South,IN,Bangalore,rail,589.41,1.205,4.35,646.41,Y
LANEI0791,LANE-00791,North,MX,Berlin,South,BR,Munich,air,874.92,0.141,1.28,1032.05,Y
LANEI0792,LANE-00792,Central,IN,Chicago,West,IN,Cologne,sea,2974.4,7.904,12.26,704.1,N
LANEI0793,LANE-00793,East,CN,Shizuoka,North,DE,Toronto,air,517.22,0.167,0.6,1687.47,Y
LANEI0794,LANE-00794,North,CN,Berlin,East,CN,Shanghai,air,877.24,0.05,1.09,3054.11,N
LANEI0795,LANE-00795,Central,CN,Hyderabad,East,MX,Shanghai,rail,923.94,1.689,4.73,303.17,Y
LANEI0796,LANE-00796,North,BR,Delhi,East,CN,Newark,sea,3394.54,7.51,12.55,320.83,N
LANEI0797,LANE-00797,South,US,Munich,North,MX,Beijing,air,899.49,0.05,4.41,2960.82,Y
LANEI0798,LANE-00798,Central,BR,Frankfurt,East,DE,Shizuoka,rail,1092.54,1.161,5.4,804.22,N
LANEI0799,LANE-00799,North,MX,Berlin,East,MX,Shenzhen,sea,1590.2,7.991,10.53,314.0,N
LANEI0800,LANE-00800,North,US,Toronto,Central,SG,Frankfurt,sea,2348.46,7.635,14.11,478.9,Y
LANEI0801,LANE-00801,East,US,Newark,South,US,Bangalore,sea,2965.23,8.36,14.73,637.83,N
LANEI0802,LANE-00802,West,MX,Austin,North,US,Toronto,road,385.95,0.441,4.98,598.48,Y
LANEI0803,LANE-00803,Central,IN,Hyderabad,East,SG,Shenzhen,road,690.4,0.922,2.96,1486.6,N
LANEI0804,LANE-00804,South,DE,Munich,North,DE,Beijing,rail,1133.22,1.784,3.49,567.13,N
LANEI0805,LANE-00805,East,SG,Shizuoka,South,CN,Chennai,air,708.14,0.06,0.6,2631.38,Y
LANEI0806,LANE-00806,South,CN,Mumbai,Central,CN,Chicago,road,453.36,0.838,3.74,766.35,N
LANEI0807,LANE-00807,East,MX,Shanghai,West,DE,Cologne,air,863.92,0.551,2.56,4566.05,Y
LANEI0808,LANE-00808,East,BR,Newark,West,MX,Los Angeles,road,417.36,1.501,2.26,504.01,Y
LANEI0809,LANE-00809,Central,BR,Chicago,West,US,Phoenix,rail,668.91,1.84,4.09,264.37,Y
LANEI0810,LANE-00810,Central,IN,Frankfurt,East,US,Shanghai,rail,421.04,1.563,2.85,807.32,Y
LANEI0811,LANE-00811,West,DE,Los Angeles,East,BR,Shizuoka,sea,2505.35,8.174,12.18,1293.93,Y
LANEI0812,LANE-00812,North,SG,Delhi,South,BR,Bangalore,sea,2546.21,7.645,14.07,898.12,Y
LANEI0813,LANE-00813,North,US,Toronto,South,IN,Munich,road,518.25,0.776,5.85,940.48,Y
LANEI0814,LANE-00814,North,US,Beijing,Central,BR,Chicago,air,810.47,0.703,3.15,1272.28,Y
LANEI0815,LANE-00815,East,CN,Shizuoka,South,MX,Mumbai,road,569.77,0.638,3.63,545.68,Y
LANEI0816,LANE-00816,North,SG,Berlin,West,US,Los Angeles,sea,2249.8,7.551,12.23,1137.57,Y
LANEI0817,LANE-00817,West,US,Cologne,West,SG,Austin,road,467.18,0.466,3.4,511.07,N
LANEI0818,LANE-00818,Central,DE,Chicago,West,DE,Los Angeles,air,933.49,0.123,4.12,1798.05,N
LANEI0819,LANE-00819,East,IN,Shizuoka,Central,MX,Hyderabad,road,376.76,0.317,3.67,775.71,Y
LANEI0820,LANE-00820,East,US,Shenzhen,North,SG,Beijing,sea,2283.07,7.904,11.51,821.12,Y
LANEI0821,LANE-00821,East,IN,Shanghai,Central,MX,Hyderabad,air,409.83,0.05,1.31,1704.93,Y
LANEI0822,LANE-00822,Central,IN,Chicago,North,MX,Berlin,air,877.93,0.05,2.02,1384.05,Y
LANEI0823,LANE-00823,North,DE,Berlin,Central,IN,Hyderabad,road,388.07,0.05,5.22,1198.07,Y
LANEI0824,LANE-00824,North,MX,Berlin,South,IN,Bangalore,air,622.64,0.403,3.09,2524.92,Y
LANEI0825,LANE-00825,North,MX,Delhi,Central,DE,Hyderabad,air,331.71,0.246,0.6,3238.77,Y
LANEI0826,LANE-00826,East,MX,Shanghai,West,US,Austin,road,415.51,1.07,2.23,691.7,Y
LANEI0827,LANE-00827,West,MX,Los Angeles,East,US,Shanghai,air,679.2,0.05,2.4,4000.86,Y
LANEI0828,LANE-00828,South,US,Munich,North,BR,Toronto,road,494.23,1.035,3.53,468.5,N
LANEI0829,LANE-00829,North,CN,Beijing,South,IN,Bangalore,rail,636.85,1.421,5.48,747.83,Y
LANEI0830,LANE-00830,South,US,Munich,North,BR,Berlin,rail,676.69,1.16,3.71,384.61,Y
LANEI0831,LANE-00831,North,SG,Berlin,West,SG,Cologne,road,353.11,0.335,1.46,624.81,N
LANEI0832,LANE-00832,South,DE,Bangalore,East,MX,Shanghai,road,465.18,0.828,5.08,436.23,Y
LANEI0833,LANE-00833,Central,MX,Chicago,West,IN,Cologne,air,837.42,0.73,2.5,2744.32,N
LANEI0834,LANE-00834,Central,SG,Chicago,East,BR,Shenzhen,sea,2492.11,7.583,14.01,491.25,Y
LANEI0835,LANE-00835,East,DE,Shizuoka,North,SG,Beijing,sea,1315.75,8.13,12.06,832.59,Y
LANEI0836,LANE-00836,Central,CN,Pune,North,MX,Beijing,rail,707.49,1.497,8.75,1414.32,Y
LANEI0837,LANE-00837,North,US,Toronto,East,DE,Newark,road,494.28,0.34,4.13,1069.37,Y
LANEI0838,LANE-00838,South,SG,Mumbai,West,US,Los Angeles,road,346.99,0.42,1.51,245.3,Y
LANEI0839,LANE-00839,East,US,Newark,Central,DE,Chicago,air,656.21,0.521,1.0,1800.45,Y
LANEI0840,LANE-00840,Central,DE,Frankfurt,West,MX,Phoenix,rail,763.54,0.7,7.31,1272.95,Y
LANEI0841,LANE-00841,North,DE,Berlin,East,SG,Newark,sea,919.1,8.456,11.92,686.08,Y
LANEI0842,LANE-00842,South,US,Bangalore,East,IN,Shizuoka,road,457.14,0.546,3.05,392.72,Y
LANEI0843,LANE-00843,South,BR,Munich,North,IN,Beijing,air,465.77,0.272,3.42,1728.06,Y
LANEI0844,LANE-00844,North,US,Toronto,West,DE,Austin,sea,3211.11,7.886,12.58,538.93,Y
LANEI0845,LANE-00845,North,DE,Toronto,West,CN,Cologne,road,535.08,1.093,3.59,933.85,N
LANEI0846,LANE-00846,West,CN,Los Angeles,South,MX,Chennai,air,735.01,0.05,3.14,1868.42,N
LANEI0847,LANE-00847,Central,BR,Pune,South,DE,Chennai,rail,1047.09,1.911,5.37,574.62,N
LANEI0848,LANE-00848,North,SG,Toronto,East,BR,Shenzhen,sea,1871.0,8.449,11.83,454.2,Y
LANEI0849,LANE-00849,South,CN,Bangalore,West,US,Austin,sea,2156.77,8.261,11.7,884.74,Y
LANEI0850,LANE-00850,North,CN,Beijing,East,IN,Shanghai,rail,810.78,1.965,6.73,863.59,Y
LANEI0851,LANE-00851,Central,MX,Chicago,South,IN,Chennai,rail,1025.83,1.205,5.51,721.13,N
LANEI0852,LANE-00852,South,MX,Bangalore,North,MX,Delhi,road,548.65,0.339,5.22,946.9,N
LANEI0853,LANE-00853,South,US,Bangalore,West,MX,Los Angeles,road,254.25,0.179,0.6,1029.69,Y
LANEI0854,LANE-00854,East,SG,Shizuoka,West,US,Phoenix,rail,1273.57,1.349,6.92,499.97,N
LANEI0855,LANE-00855,Central,BR,Chicago,West,US,Austin,rail,916.7,0.788,6.24,1035.3,Y
LANEI0856,LANE-00856,East,US,Shanghai,South,DE,Mumbai,rail,447.05,1.932,5.23,486.96,Y
LANEI0857,LANE-00857,South,CN,Bangalore,West,US,Phoenix,sea,2353.81,7.566,11.62,794.94,Y
LANEI0858,LANE-00858,West,SG,Phoenix,East,BR,Shenzhen,road,344.79,0.889,2.15,411.57,Y
LANEI0859,LANE-00859,Central,BR,Chicago,North,BR,Berlin,road,730.83,0.358,2.25,1611.87,N
LANEI0860,LANE-00860,West,US,Los Angeles,Central,DE,Frankfurt,sea,2004.64,7.633,10.9,458.66,Y
LANEI0861,LANE-00861,North,BR,Delhi,South,CN,Bangalore,sea,3275.08,8.317,14.04,1191.63,Y
LANEI0862,LANE-00862,East,DE,Newark,North,SG,Beijing,road,486.1,0.451,4.93,828.27,Y
LANEI0863,LANE-00863,East,SG,Shenzhen,North,CN,Berlin,sea,1772.71,8.006,9.51,713.9,Y
LANEI0864,LANE-00864,Central,DE,Frankfurt,South,IN,Munich,sea,3072.91,8.408,11.85,354.95,N
LANEI0865,LANE-00865,Central,US,Pune,South,MX,Chennai,road,605.68,0.963,1.59,854.83,N
LANEI0866,LANE-00866,East,US,Shanghai,South,BR,Bangalore,road,332.22,0.885,5.59,721.73,Y
LANEI0867,LANE-00867,South,CN,Munich,West,IN,Austin,rail,1062.52,1.507,2.46,906.83,Y
LANEI0868,LANE-00868,East,BR,Shizuoka,North,CN,Berlin,road,481.98,0.212,4.73,639.36,N
LANEI0869,LANE-00869,East,US,Shizuoka,West,US,Los Angeles,rail,1104.16,1.123,7.56,873.08,N
LANEI0870,LANE-00870,South,DE,Chennai,Central,SG,Chicago,sea,2257.81,7.537,12.39,767.95,Y
LANEI0871,LANE-00871,East,CN,Newark,Central,SG,Hyderabad,sea,2544.35,8.776,14.92,445.18,Y
LANEI0872,LANE-00872,Central,CN,Chicago,South,US,Bangalore,sea,2843.86,7.577,10.33,282.86,Y
LANEI0873,LANE-00873,Central,US,Hyderabad,South,BR,Bangalore,sea,2088.45,7.89,10.3,445.04,Y
LANEI0874,LANE-00874,North,IN,Beijing,South,DE,Munich,road,422.39,0.85,5.33,372.03,Y
LANEI0875,LANE-00875,West,CN,Los Angeles,South,MX,Chennai,air,923.02,1.013,4.8,3621.21,Y
LANEI0876,LANE-00876,East,SG,Shanghai,West,US,Cologne,rail,702.33,1.458,7.5,693.74,Y
LANEI0877,LANE-00877,East,IN,Shenzhen,North,US,Beijing,air,723.06,0.316,1.46,2950.21,Y
LANEI0878,LANE-00878,East,SG,Shanghai,North,IN,Delhi,rail,1167.08,1.367,4.79,495.69,N
LANEI0879,LANE-00879,Central,DE,Frankfurt,South,IN,Mumbai,rail,1359.85,1.275,5.33,645.64,Y
LANEI0880,LANE-00880,East,US,Shizuoka,North,CN,Berlin,air,441.43,0.449,0.6,1920.1,Y
LANEI0881,LANE-00881,North,IN,Toronto,North,IN,Berlin,road,497.52,0.893,4.22,412.24,N
LANEI0882,LANE-00882,North,US,Berlin,West,CN,Los Angeles,rail,705.27,1.424,4.42,415.06,Y
LANEI0883,LANE-00883,East,CN,Shizuoka,North,IN,Berlin,rail,1013.1,1.528,5.23,754.19,Y
LANEI0884,LANE-00884,South,CN,Chennai,Central,BR,Frankfurt,rail,1016.01,2.174,5.52,249.6,Y
LANEI0885,LANE-00885,West,IN,Los Angeles,East,MX,Newark,sea,3048.02,7.526,13.64,684.28,Y
LANEI0886,LANE-00886,West,MX,Los Angeles,North,SG,Toronto,road,552.9,1.288,2.84,682.22,Y
LANEI0887,LANE-00887,East,MX,Shizuoka,West,BR,Austin,road,285.9,0.775,5.4,689.78,Y
LANEI0888,LANE-00888,South,MX,Bangalore,West,SG,Phoenix,rail,1019.36,0.929,7.66,876.24,Y
LANEI0889,LANE-00889,Central,IN,Chicago,East,BR,Shanghai,sea,2414.15,8.146,9.62,878.25,Y
LANEI0890,LANE-00890,North,IN,Beijing,Central,US,Pune,sea,2086.8,8.417,11.04,1112.06,Y
LANEI0891,LANE-00891,West,CN,Austin,East,MX,Shenzhen,road,199.77,1.252,1.17,523.03,Y
LANEI0892,LANE-00892,North,BR,Toronto,East,CN,Shenzhen,sea,2432.47,8.232,11.73,980.36,N
LANEI0893,LANE-00893,North,SG,Beijing,Central,BR,Hyderabad,road,479.15,0.915,1.73,230.5,Y
LANEI0894,LANE-00894,North,SG,Berlin,South,BR,Chennai,air,705.55,0.087,0.6,948.88,Y
LANEI0895,LANE-00895,East,CN,Shanghai,North,MX,Toronto,air,353.27,0.05,1.15,865.86,Y
LANEI0896,LANE-00896,West,CN,Los Angeles,East,MX,Shenzhen,air,437.98,0.896,3.59,1784.09,Y
LANEI0897,LANE-00897,East,BR,Newark,South,CN,Bangalore,rail,712.97,1.862,2.56,227.98,Y
LANEI0898,LANE-00898,West,MX,Austin,East,MX,Newark,air,855.42,0.468,0.6,921.83,N
LANEI0899,LANE-00899,North,BR,Berlin,South,BR,Chennai,rail,1061.47,2.148,4.76,826.68,N
LANEI0900,LANE-00900,West,SG,Los Angeles,South,BR,Munich,road,325.82,0.477,4.45,541.54,Y
LANEI0901,LANE-00901,South,SG,Chennai,North,SG,Beijing,rail,892.14,1.734,5.45,376.11,N
LANEI0902,LANE-00902,North,CN,Beijing,Central,BR,Frankfurt,sea,2082.32,7.799,12.83,259.67,N
LANEI0903,LANE-00903,North,IN,Toronto,East,SG,Shizuoka,rail,1276.87,1.514,5.4,237.78,N
LANEI0904,LANE-00904,West,DE,Cologne,North,MX,Delhi,air,653.69,0.084,2.55,4323.6,Y
LANEI0905,LANE-00905,Central,CN,Hyderabad,South,IN,Mumbai,rail,1482.68,0.83,8.28,963.49,Y
LANEI0906,LANE-00906,East,MX,Shizuoka,Central,MX,Pune,rail,1019.05,1.554,6.68,825.94,N
LANEI0907,LANE-00907,East,US,Newark,East,MX,Shenzhen,air,902.44,0.05,3.26,867.65,Y
LANEI0908,LANE-00908,West,CN,Austin,East,SG,Shenzhen,air,684.62,0.05,2.86,943.51,Y
LANEI0909,LANE-00909,North,CN,Beijing,South,CN,Mumbai,road,420.46,0.756,1.4,329.55,N
LANEI0910,LANE-00910,Central,SG,Chicago,North,CN,Berlin,road,233.87,0.34,0.6,800.95,Y
LANEI0911,LANE-00911,West,IN,Phoenix,North,CN,Delhi,sea,1897.55,8.217,10.27,316.84,Y
LANEI0912,LANE-00912,East,DE,Newark,South,DE,Munich,rail,644.44,1.808,6.08,1316.09,N
LANEI0913,LANE-00913,South,SG,Mumbai,South,DE,Chennai,sea,2518.72,7.974,14.31,709.19,Y
LANEI0914,LANE-00914,South,DE,Mumbai,Central,MX,Hyderabad,rail,994.56,1.841,5.03,755.92,Y
LANEI0915,LANE-00915,East,MX,Shanghai,North,IN,Toronto,road,416.13,0.781,4.47,262.97,Y
LANEI0916,LANE-00916,South,SG,Bangalore,East,DE,Shizuoka,sea,1623.0,7.967,8.95,842.08,Y
LANEI0917,LANE-00917,North,BR,Berlin,East,IN,Shanghai,rail,842.19,1.595,3.89,550.9,Y
LANEI0918,LANE-00918,West,BR,Cologne,Central,MX,Pune,rail,967.45,1.705,8.78,442.27,Y
LANEI0919,LANE-00919,Central,US,Frankfurt,West,DE,Cologne,air,561.09,0.707,4.07,2190.96,Y
LANEI0920,LANE-00920,West,DE,Phoenix,Central,SG,Frankfurt,air,861.73,0.119,2.68,1478.44,Y
LANEI0921,LANE-00921,South,BR,Bangalore,North,CN,Delhi,rail,880.56,1.97,6.2,255.04,Y
LANEI0922,LANE-00922,West,SG,Los Angeles,North,US,Toronto,air,786.94,0.237,1.11,3427.48,Y
LANEI0923,LANE-00923,South,CN,Chennai,East,CN,Shenzhen,sea,2500.65,8.716,12.03,1749.34,N
LANEI0924,LANE-00924,South,US,Bangalore,North,BR,Toronto,rail,642.83,1.22,6.98,336.76,Y
LANEI0925,LANE-00925,West,US,Austin,South,DE,Munich,rail,1155.43,1.675,5.12,656.31,Y
LANEI0926,LANE-00926,Central,MX,Hyderabad,West,MX,Cologne,rail,1078.83,0.735,6.58,1000.15,N
LANEI0927,LANE-00927,South,SG,Bangalore,West,CN,Austin,rail,592.71,1.615,6.1,525.27,Y
LANEI0928,LANE-00928,North,CN,Berlin,Central,MX,Hyderabad,air,977.31,0.05,1.99,2635.85,Y
LANEI0929,LANE-00929,North,IN,Beijing,West,CN,Cologne,sea,2674.01,7.861,11.54,883.98,Y
LANEI0930,LANE-00930,East,US,Shanghai,North,BR,Beijing,air,672.53,0.718,2.73,982.96,N
LANEI0931,LANE-00931,South,CN,Munich,North,DE,Delhi,sea,2064.62,7.834,11.05,1617.18,N
LANEI0932,LANE-00932,South,DE,Mumbai,East,MX,Shizuoka,sea,2103.42,7.699,14.19,373.86,Y
LANEI0933,LANE-00933,East,US,Shanghai,North,US,Toronto,air,764.97,0.428,2.11,2155.04,N
LANEI0934,LANE-00934,West,MX,Phoenix,South,CN,Bangalore,sea,2285.88,8.109,13.55,2153.89,Y
LANEI0935,LANE-00935,West,DE,Cologne,North,DE,Beijing,rail,945.54,1.794,7.51,873.12,N
LANEI0936,LANE-00936,West,US,Los Angeles,South,SG,Bangalore,sea,3206.95,7.922,12.56,1274.12,Y
LANEI0937,LANE-00937,West,SG,Phoenix,Central,US,Frankfurt,air,557.11,0.66,3.31,1699.97,N
LANEI0938,LANE-00938,South,IN,Munich,North,DE,Toronto,rail,976.55,2.027,6.24,347.46,Y
LANEI0939,LANE-00939,South,US,Chennai,West,SG,Phoenix,rail,770.31,2.282,8.12,1627.17,Y
LANEI0940,LANE-00940,Central,IN,Hyderabad,East,DE,Shenzhen,rail,424.8,1.477,4.29,580.31,Y
LANEI0941,LANE-00941,Central,SG,Frankfurt,North,CN,Delhi,rail,1012.92,1.113,7.98,888.05,Y
LANEI0942,LANE-00942,West,IN,Phoenix,South,CN,Munich,road,684.7,1.639,0.6,850.34,Y
LANEI0943,LANE-00943,North,CN,Berlin,West,SG,Cologne,sea,2025.98,8.572,11.68,988.32,N
LANEI0944,LANE-00944,West,CN,Phoenix,North,MX,Delhi,rail,1089.96,1.458,6.55,874.24,Y
LANEI0945,LANE-00945,East,DE,Newark,North,IN,Toronto,air,766.43,0.572,2.12,1911.87,Y
LANEI0946,LANE-00946,North,US,Toronto,East,DE,Shanghai,road,331.76,0.779,1.62,711.73,Y
LANEI0947,LANE-00947,South,DE,Munich,West,DE,Los Angeles,sea,2422.76,7.142,8.75,897.83,N
LANEI0948,LANE-00948,East,SG,Newark,West,US,Los Angeles,air,791.24,0.648,1.93,2937.59,Y
LANEI0949,LANE-00949,South,CN,Bangalore,North,DE,Berlin,road,355.55,1.614,8.94,236.52,Y
LANEI0950,LANE-00950,East,SG,Shenzhen,West,SG,Los Angeles,sea,3208.76,8.322,13.37,766.73,N
LANEI0951,LANE-00951,Central,DE,Pune,West,DE,Phoenix,road,473.45,0.388,4.39,663.35,N
LANEI0952,LANE-00952,South,MX,Bangalore,Central,CN,Pune,sea,2104.52,8.15,11.6,1180.04,Y
LANEI0953,LANE-00953,West,CN,Phoenix,North,US,Delhi,rail,790.63,1.751,2.5,472.64,Y
LANEI0954,LANE-00954,South,MX,Bangalore,North,US,Berlin,rail,1392.65,1.205,5.5,611.48,Y
LANEI0955,LANE-00955,East,CN,Newark,South,SG,Munich,air,944.6,0.537,4.33,5053.03,N
LANEI0956,LANE-00956,Central,IN,Frankfurt,West,IN,Cologne,road,402.65,0.71,1.08,410.8,N
LANEI0957,LANE-00957,East,IN,Shenzhen,South,BR,Chennai,air,735.14,0.05,2.0,2558.44,Y
LANEI0958,LANE-00958,North,DE,Toronto,South,CN,Bangalore,road,534.39,1.507,6.97,566.58,Y
LANEI0959,LANE-00959,West,CN,Austin,North,MX,Delhi,rail,905.56,2.722,2.77,605.75,Y
LANEI0960,LANE-00960,South,SG,Bangalore,East,US,Shenzhen,air,738.2,0.356,4.35,1786.79,Y
LANEI0961,LANE-00961,Central,DE,Chicago,West,DE,Phoenix,sea,3252.43,8.114,11.89,988.43,N
LANEI0962,LANE-00962,North,US,Delhi,East,CN,Shanghai,rail,625.78,1.43,6.07,344.78,N
LANEI0963,LANE-00963,West,SG,Austin,North,DE,Delhi,road,565.33,0.649,3.19,789.32,Y
LANEI0964,LANE-00964,Central,SG,Pune,West,DE,Phoenix,rail,641.87,0.637,6.39,522.38,Y
LANEI0965,LANE-00965,North,SG,Toronto,South,CN,Mumbai,rail,844.89,1.51,3.09,376.04,N
LANEI0966,LANE-00966,South,MX,Chennai,West,US,Los Angeles,rail,983.15,1.22,4.23,836.05,Y
LANEI0967,LANE-00967,East,CN,Shanghai,North,CN,Beijing,air,301.7,0.43,4.51,2225.4,N
LANEI0968,LANE-00968,South,IN,Chennai,North,SG,Delhi,rail,980.96,1.928,11.61,551.21,Y
LANEI0969,LANE-00969,Central,BR,Hyderabad,North,DE,Toronto,air,663.41,0.374,1.44,3433.39,Y
LANEI0970,LANE-00970,West,SG,Phoenix,Central,BR,Chicago,air,944.72,0.131,1.79,1276.92,N
LANEI0971,LANE-00971,East,CN,Shenzhen,Central,DE,Frankfurt,rail,846.37,1.608,6.26,1200.58,Y
LANEI0972,LANE-00972,North,BR,Delhi,East,MX,Shanghai,road,438.7,1.072,3.5,307.84,Y
LANEI0973,LANE-00973,East,CN,Shizuoka,South,MX,Chennai,air,317.29,0.484,2.79,792.73,Y
LANEI0974,LANE-00974,West,DE,Phoenix,Central,MX,Hyderabad,road,568.15,0.304,2.84,826.13,Y
