item_id,warehouse_id,location,country,region,city,capacity_sqft,capacity_pallets,capacity_volume_cbm,capabilities,temperature_zone,hazmat_capable,lead_time_days_receipt,lead_time_days_ship,last_mile_radius_km,automation_level
WARI0548,WH-00548,Industrial Rd 548,MX,West,Frankfurt,50000.0,1359,15757.83,kitting|cross-dock|returns,chilled,N,10.04,10.32,30.45,semi-auto
WARI0549,WH-00549,Main St 549,DE,Central,Aurora,50000.0,1638,12486.45,kitting|cross-dock,ambient,N,11.04,10.99,36.01,manual
WARI0550,WH-00550,Main St 550,SG,Central,Chennai,50000.0,1325,10478.36,kitting|cross-dock,ambient,N,6.33,4.4,38.91,semi-auto
WARI0551,WH-00551,Harbor Way 551,IN,North,Austin,50000.0,1217,10825.02,cross-dock|returns,ambient,N,9.43,9.5,36.83,semi-auto
WARI0552,WH-00552,Market Blvd 552,US,East,Chennai,50000.0,1346,16054.72,returns,ambient,N,11.83,9.3,43.94,manual
WARI0553,WH-00553,Main St 553,US,Central,Frankfurt,50000.0,1511,14717.06,returns,chilled,N,5.17,3.87,43.3,semi-auto
WARI0554,WH-00554,Market Blvd 554,US,East,Chennai,50000.0,1808,11031.78,pick/pack|kitting,frozen,N,8.55,7.71,31.27,semi-auto
WARI0555,WH-00555,Market Blvd 555,CN,North,Austin,50000.0,1726,11983.69,returns|pick/pack,chilled,Y,12.37,11.87,28.7,manual
WARI0556,WH-00556,Harbor Way 556,DE,Central,Chennai,50000.0,1633,15995.48,kitting|pick/pack,chilled,N,4.6,3.61,45.06,semi-auto
WARI0557,WH-00557,Main St 557,MX,South,Bangalore,50000.0,1250,10176.2,pick/pack|kitting,ambient,N,9.92,11.08,31.11,manual
WARI0558,WH-00558,Main St 558,SG,East,Berlin,50000.0,1749,11065.44,VAS,ambient,N,5.64,4.89,35.51,semi-auto
WARI0559,WH-00559,Harbor Way 559,DE,East,Pune,50000.0,1264,12878.8,kitting|returns,ambient,N,13.48,11.56,33.76,manual
WARI0560,WH-00560,Industrial Rd 560,DE,South,Chennai,50000.0,1895,11022.75,kitting,ambient,N,3.51,4.58,45.47,semi-auto
WARI0561,WH-00561,Industrial Rd 561,US,North,Chennai,50000.0,1772,14723.59,kitting,ambient,N,10.06,10.88,50.57,semi-auto
WARI0562,WH-00562,Main St 562,SG,North,Berlin,50000.0,1204,10502.04,VAS|kitting,ambient,N,7.04,7.39,65.7,full-auto
WARI0563,WH-00563,Market Blvd 563,CN,South,Frankfurt,50000.0,1522,11784.74,cross-dock|returns,ambient,N,4.34,4.95,30.37,full-auto
WARI0564,WH-00564,Main St 564,CN,West,Frankfurt,50000.0,1439,10976.98,returns,ambient,N,4.25,2.55,36.84,manual
WARI0565,WH-00565,Harbor Way 565,MX,West,Mumbai,50000.0,1224,15510.69,pick/pack,ambient,Y,8.5,6.14,33.36,manual
WARI0566,WH-00566,Harbor Way 566,US,North,Frankfurt,50000.0,1306,13507.58,cross-dock|pick/pack|returns,ambient,N,8.42,8.88,46.96,semi-auto
WARI0567,WH-00567,Market Blvd 567,US,Central,Berlin,50000.0,1245,12510.07,cross-dock|kitting,ambient,N,4.92,5.41,25.56,semi-auto
WARI0568,WH-00568,Market Blvd 568,BR,West,Bangalore,50000.0,1417,12289.52,VAS|returns|kitting,ambient,N,7.21,7.77,41.82,full-auto
WARI0569,WH-00569,Main St 569,SG,South,Mumbai,50000.0,1869,14909.54,returns|pick/pack,chilled,N,11.14,11.11,31.67,manual
WARI0570,WH-00570,Market Blvd 570,MX,East,Frankfurt,50000.0,1332,12057.09,returns|pick/pack,ambient,Y,4.07,5.42,33.65,full-auto
WARI0571,WH-00571,Market Blvd 571,CN,North,Austin,50000.0,1829,15758.58,cross-dock|VAS,ambient,N,9.54,7.95,5.0,full-auto
WARI0572,WH-00572,Harbor Way 572,DE,South,Frankfurt,50000.0,1185,13355.78,VAS|pick/pack,chilled,N,15.2,14.01,33.97,semi-auto
WARI0573,WH-00573,Market Blvd 573,MX,North,Chicago,50000.0,1477,16560.65,VAS|cross-dock|kitting,chilled,N,0.98,0.61,21.68,semi-auto
WARI0574,WH-00574,Harbor Way 574,IN,Central,Frankfurt,50000.0,1483,13106.67,kitting|VAS|cross-dock,ambient,N,11.48,10.7,34.19,semi-auto
WARI0575,WH-00575,Harbor Way 575,US,North,Frankfurt,50000.0,1193,10477.18,kitting,chilled,Y,5.2,3.39,37.18,full-auto
WARI0576,WH-00576,Market Blvd 576,IN,West,Bangalore,50000.0,1736,14043.42,kitting|returns,ambient,N,10.23,13.2,32.34,semi-auto
WARI0577,WH-00577,Market Blvd 577,CN,North,Pune,50000.0,1627,10585.3,VAS,ambient,N,10.67,9.06,17.31,semi-auto
WARI0578,WH-00578,Main St 578,DE,North,Austin,50000.0,1373,12439.55,pick/pack|returns,frozen,N,12.65,10.07,53.38,semi-auto
WARI0579,WH-00579,Market Blvd 579,DE,East,Chennai,50000.0,1761,13278.45,returns|VAS,frozen,N,5.58,5.38,17.33,semi-auto
WARI0580,WH-00580,Industrial Rd 580,BR,South,Mumbai,50000.0,1569,15970.15,cross-dock|returns,chilled,Y,4.0,4.7,35.29,semi-auto
WARI0581,WH-00581,Main St 581,SG,South,Aurora,50000.0,1177,12375.67,kitting,chilled,N,9.03,7.69,28.48,semi-auto
WARI0582,WH-00582,Market Blvd 582,US,South,Mumbai,50000.0,1723,13634.52,kitting|cross-dock,ambient,N,7.82,8.99,58.3,semi-auto
WARI0583,WH-00583,Market Blvd 583,BR,South,Aurora,50000.0,1197,11484.44,cross-dock|returns,ambient,N,11.03,9.47,35.26,manual
WARI0584,WH-00584,Main St 584,SG,West,Chennai,50000.0,1745,13150.26,kitting,frozen,Y,15.36,14.33,42.31,manual
WARI0585,WH-00585,Main St 585,US,South,Austin,50000.0,1622,12696.01,pick/pack|returns,frozen,Y,6.23,5.17,19.37,semi-auto
WARI0586,WH-00586,Industrial Rd 586,MX,North,Austin,50000.0,1163,11112.35,returns|pick/pack,chilled,Y,13.45,14.59,20.31,semi-auto
WARI0587,WH-00587,Main St 587,BR,South,Mumbai,50000.0,1155,15859.31,kitting|returns|cross-dock,chilled,Y,5.97,6.45,34.56,full-auto
WARI0588,WH-00588,Industrial Rd 588,CN,West,Austin,50000.0,1318,13603.51,pick/pack,chilled,N,9.88,9.54,19.0,semi-auto
WARI0589,WH-00589,Industrial Rd 589,MX,West,Frankfurt,50000.0,1728,12536.99,pick/pack|VAS,chilled,N,4.85,4.04,35.37,manual
WARI0590,WH-00590,Industrial Rd 590,CN,North,Pune,50000.0,1709,14301.85,kitting,ambient,N,5.46,6.63,32.81,semi-auto
WARI0591,WH-00591,Market Blvd 591,IN,Central,Bangalore,50000.0,1772,11670.51,pick/pack,ambient,N,6.75,6.81,48.19,manual
WARI0592,WH-00592,Harbor Way 592,SG,South,Chennai,50000.0,1201,11563.82,kitting|pick/pack,chilled,N,5.5,6.35,44.9,manual
WARI0593,WH-00593,Market Blvd 593,IN,East,Berlin,50000.0,1447,10923.97,returns,ambient,Y,3.29,2.96,30.79,full-auto
WARI0594,WH-00594,Main St 594,CN,East,Mumbai,50000.0,1394,13890.82,VAS|kitting,frozen,N,6.31,6.85,28.94,full-auto
WARI0595,WH-00595,Market Blvd 595,IN,North,Bangalore,50000.0,1441,11741.51,returns|pick/pack|VAS,chilled,N,6.87,7.0,23.72,semi-auto
WARI0596,WH-00596,Harbor Way 596,SG,South,Chicago,50000.0,1172,13473.22,returns,frozen,N,7.03,5.7,27.35,full-auto
WARI0597,WH-00597,Main St 597,SG,North,Mumbai,50000.0,1215,15843.06,cross-dock,ambient,N,7.76,9.57,8.88,full-auto
WARI0598,WH-00598,Industrial Rd 598,US,South,Chennai,50000.0,1844,11870.73,VAS,ambient,N,10.82,8.79,29.7,manual
WARI0599,WH-00599,Industrial Rd 599,IN,South,Mumbai,50000.0,1407,14287.15,cross-dock|kitting,frozen,N,10.99,9.99,44.56,manual
WARI0600,WH-00600,Market Blvd 600,IN,South,Frankfurt,50000.0,1211,11045.42,kitting|VAS|cross-dock,chilled,N,3.62,2.97,29.46,full-auto
WARI0601,WH-00601,Harbor Way 601,US,Central,Chicago,50000.0,1328,14910.72,cross-dock|pick/pack,ambient,N,8.56,8.14,41.57,semi-auto
WARI0602,WH-00602,Industrial Rd 602,CN,West,Berlin,50000.0,1771,12356.28,VAS|returns,ambient,Y,9.33,10.09,23.22,semi-auto
WARI0603,WH-00603,Harbor Way 603,CN,Central,Aurora,50000.0,1658,13257.13,VAS|kitting|returns,ambient,Y,7.79,5.95,25.17,manual
WARI0604,WH-00604,Harbor Way 604,DE,South,Mumbai,50000.0,1846,10589.31,VAS|cross-dock,ambient,N,8.1,9.48,55.69,manual
WARI0605,WH-00605,Main St 605,MX,North,Bangalore,50000.0,1145,12158.29,pick/pack|kitting|cross-dock,chilled,N,4.39,4.29,44.35,semi-auto
WARI0606,WH-00606,Market Blvd 606,DE,South,Aurora,50000.0,1278,11298.76,cross-dock,ambient,Y,10.56,11.88,39.42,semi-auto
WARI0607,WH-00607,Main St 607,DE,Central,Chennai,50000.0,1586,14312.99,pick/pack|returns|cross-dock,chilled,N,9.7,10.45,48.44,semi-auto
WARI0608,WH-00608,Industrial Rd 608,US,East,Berlin,50000.0,1968,10351.34,returns,ambient,Y,8.02,9.35,44.03,full-auto
WARI0609,WH-00609,Main St 609,MX,Central,Mumbai,50000.0,1159,15476.12,cross-dock|returns,ambient,N,14.65,12.64,47.66,semi-auto
WARI0610,WH-00610,Main St 610,IN,North,Pune,50000.0,1204,13416.29,pick/pack,ambient,N,6.42,3.37,45.04,semi-auto
WARI0611,WH-00611,Harbor Way 611,MX,East,Chicago,50000.0,1617,16534.21,pick/pack,ambient,N,2.81,1.41,26.85,full-auto
WARI0612,WH-00612,Main St 612,IN,East,Pune,50000.0,1577,10628.81,kitting|returns|VAS,ambient,Y,9.08,9.74,28.05,semi-auto
WARI0613,WH-00613,Harbor Way 613,DE,North,Pune,50000.0,1807,12094.78,cross-dock|VAS|pick/pack,chilled,N,3.71,3.96,23.23,full-auto
WARI0614,WH-00614,Market Blvd 614,CN,East,Bangalore,50000.0,1234,15494.79,VAS,chilled,N,4.06,3.75,16.17,semi-auto
WARI0615,WH-00615,Industrial Rd 615,DE,East,Pune,50000.0,1620,11847.55,cross-dock|kitting,ambient,N,6.13,6.61,33.46,semi-auto
WARI0616,WH-00616,Industrial Rd 616,DE,Central,Bangalore,50000.0,1645,14916.3,VAS,ambient,N,4.7,4.5,17.72,full-auto
WARI0617,WH-00617,Harbor Way 617,CN,South,Chennai,50000.0,1615,16662.47,pick/pack|cross-dock,ambient,N,7.69,8.62,34.74,full-auto
WARI0618,WH-00618,Market Blvd 618,DE,East,Aurora,50000.0,1662,12638.04,pick/pack,ambient,N,3.85,5.09,27.95,full-auto
WARI0619,WH-00619,Harbor Way 619,BR,North,Chennai,50000.0,1352,13129.0,cross-dock,chilled,N,5.18,4.62,27.62,semi-auto
WARI0620,WH-00620,Industrial Rd 620,BR,Central,Frankfurt,50000.0,1807,11634.47,returns|kitting|VAS,ambient,N,9.15,6.7,38.74,semi-auto
WARI0621,WH-00621,Industrial Rd 621,IN,West,Bangalore,50000.0,1251,10383.75,VAS|pick/pack,ambient,N,9.35,9.3,22.11,semi-auto
WARI0622,WH-00622,Main St 622,DE,West,Mumbai,50000.0,1206,12144.86,cross-dock|VAS,chilled,Y,9.36,7.67,33.56,manual
WARI0623,WH-00623,Harbor Way 623,DE,South,Frankfurt,50000.0,1871,10887.33,returns,ambient,N,5.33,6.84,34.43,semi-auto
WARI0624,WH-00624,Market Blvd 624,SG,Central,Aurora,50000.0,1843,11624.12,cross-dock|returns,ambient,N,5.05,4.43,21.67,full-auto
WARI0625,WH-00625,Industrial Rd 625,BR,North,Bangalore,50000.0,1291,10916.77,VAS,chilled,N,6.26,7.72,21.24,semi-auto
WARI0626,WH-00626,Industrial Rd 626,DE,West,Frankfurt,50000.0,1362,10619.3,returns,chilled,N,6.11,5.33,33.45,semi-auto
WARI0627,WH-00627,Industrial Rd 627,SG,North,Bangalore,50000.0,1618,15360.45,kitting|cross-dock|VAS,ambient,N,12.27,10.25,58.7,manual
WARI0628,WH-00628,Industrial Rd 628,MX,North,Frankfurt,50000.0,1174,10697.61,VAS|cross-dock,chilled,Y,4.71,4.18,15.8,semi-auto
WARI0629,WH-00629,Market Blvd 629,DE,West,Chicago,50000.0,1705,10956.46,kitting|cross-dock|pick/pack,ambient,N,2.1,3.42,26.46,full-auto
WARI0630,WH-00630,Market Blvd 630,BR,Central,Chicago,50000.0,1216,11192.95,VAS|pick/pack,ambient,N,17.09,15.43,27.9,semi-auto
WARI0631,WH-00631,Market Blvd 631,SG,South,Chicago,50000.0,1558,15863.38,returns|cross-dock,frozen,N,6.4,5.41,21.49,semi-auto
WARI0632,WH-00632,Market Blvd 632,US,Central,Aurora,50000.0,1481,12260.0,pick/pack,ambient,Y,5.98,4.72,48.07,semi-auto
WARI0633,WH-00633,Main St 633,DE,Central,Pune,50000.0,1230,11822.97,cross-dock|VAS,ambient,N,17.49,15.65,49.77,manual
WARI0634,WH-00634,Main St 634,CN,East,Pune,50000.0,1432,15377.21,VAS|kitting,ambient,N,2.02,3.7,25.96,semi-auto
WARI0635,WH-00635,Main St 635,MX,Central,Frankfurt,50000.0,1910,12477.45,kitting|VAS|returns,ambient,N,7.12,7.91,25.46,full-auto
WARI0636,WH-00636,Industrial Rd 636,DE,West,Aurora,50000.0,1390,10124.07,VAS|returns,frozen,N,6.42,7.26,49.29,full-auto
WARI0637,WH-00637,Harbor Way 637,BR,Central,Pune,50000.0,1239,11565.99,VAS|cross-dock|kitting,ambient,N,8.49,5.72,29.74,manual
WARI0638,WH-00638,Harbor Way 638,CN,North,Berlin,50000.0,1947,11865.97,kitting,chilled,N,0.65,-0.5,23.52,full-auto
WARI0639,WH-00639,Industrial Rd 639,BR,Central,Pune,50000.0,1380,12056.97,cross-dock|VAS,ambient,Y,7.93,4.56,43.48,manual
WARI0640,WH-00640,Market Blvd 640,BR,East,Chicago,50000.0,1113,14237.21,kitting,frozen,N,7.28,7.18,47.57,manual
WARI0641,WH-00641,Harbor Way 641,CN,Central,Austin,50000.0,1654,12582.19,cross-dock|pick/pack|VAS,ambient,Y,12.46,13.66,23.59,full-auto
WARI0642,WH-00642,Market Blvd 642,MX,East,Chennai,50000.0,1764,10235.11,kitting|cross-dock|pick/pack,chilled,N,1.86,2.5,16.56,semi-auto
WARI0643,WH-00643,Main St 643,MX,East,Austin,50000.0,1875,14212.26,cross-dock|pick/pack,ambient,N,6.47,10.05,36.81,full-auto
WARI0644,WH-00644,Main St 644,CN,South,Berlin,50000.0,1421,10103.28,kitting,ambient,N,8.06,8.32,30.93,semi-auto
WARI0645,WH-00645,Main St 645,CN,West,Chicago,50000.0,1146,10600.81,kitting|cross-dock|returns,ambient,N,9.7,8.98,25.13,manual
WARI0646,WH-00646,Main St 646,SG,North,Mumbai,50000.0,1124,11353.73,VAS|cross-dock|pick/pack,ambient,Y,10.39,8.42,21.98,manual
WARI0647,WH-00647,Harbor Way 647,US,Central,Frankfurt,50000.0,1200,13380.7,VAS|returns|pick/pack,ambient,N,3.27,5.38,37.06,semi-auto
WARI0648,WH-00648,Industrial Rd 648,CN,North,Berlin,50000.0,1184,10866.31,VAS,chilled,Y,5.49,5.59,22.89,full-auto
WARI0649,WH-00649,Market Blvd 649,CN,West,Frankfurt,50000.0,1506,11467.87,returns|pick/pack|cross-dock,chilled,N,6.78,6.01,31.46,full-auto
WARI0650,WH-00650,Market Blvd 650,CN,East,Chicago,50000.0,1383,15825.77,kitting|returns|pick/pack,frozen,Y,4.16,1.29,31.97,semi-auto
WARI0651,WH-00651,Harbor Way 651,US,South,Pune,50000.0,1678,12172.09,returns|kitting|cross-dock,frozen,N,1.64,1.97,38.26,manual
WARI0652,WH-00652,Harbor Way 652,US,West,Berlin,50000.0,1932,15385.13,returns|kitting|pick/pack,ambient,N,3.32,3.59,46.89,manual
WARI0653,WH-00653,Main St 653,SG,East,Aurora,50000.0,1338,15075.69,pick/pack,chilled,N,1.92,2.32,31.66,manual
WARI0654,WH-00654,Market Blvd 654,US,South,Chennai,50000.0,1997,13917.28,VAS,frozen,Y,5.82,5.5,16.84,manual
WARI0655,WH-00655,Main St 655,MX,South,Chennai,50000.0,1543,11989.57,VAS|cross-dock,chilled,N,8.77,8.06,51.09,semi-auto
WARI0656,WH-00656,Harbor Way 656,CN,Central,Aurora,50000.0,1360,14869.31,cross-dock|pick/pack|VAS,frozen,N,6.95,6.81,5.0,semi-auto
WARI0657,WH-00657,Market Blvd 657,US,North,Frankfurt,50000.0,1746,14053.95,returns,chilled,Y,9.84,8.46,28.79,manual
WARI0658,WH-00658,Market Blvd 658,BR,South,Austin,50000.0,1528,13978.86,cross-dock,ambient,N,4.36,7.22,26.48,full-auto
WARI0659,WH-00659,Market Blvd 659,SG,South,Chicago,50000.0,1118,15348.66,pick/pack|kitting,ambient,N,3.72,1.03,47.85,semi-auto
WARI0660,WH-00660,Main St 660,IN,North,Aurora,50000.0,1367,12667.24,cross-dock|kitting,ambient,N,9.48,8.51,34.88,semi-auto
WARI0661,WH-00661,Main St 661,MX,West,Aurora,50000.0,1377,10633.67,VAS|kitting|returns,ambient,N,11.63,13.95,35.02,semi-auto
WARI0662,WH-00662,Market Blvd 662,IN,North,Mumbai,50000.0,1420,11869.57,VAS,chilled,N,7.42,6.67,30.13,semi-auto
WARI0663,WH-00663,Main St 663,BR,East,Aurora,50000.0,1692,11132.81,cross-dock|VAS,ambient,N,14.08,12.5,22.78,manual
WARI0664,WH-00664,Harbor Way 664,CN,North,Bangalore,50000.0,1336,10651.06,kitting|returns,frozen,N,7.94,10.19,19.2,semi-auto
WARI0665,WH-00665,Harbor Way 665,MX,South,Austin,50000.0,1994,12740.31,VAS|cross-dock,ambient,N,8.93,9.06,38.33,semi-auto
WARI0666,WH-00666,Main St 666,SG,Central,Chennai,50000.0,1868,13768.92,cross-dock|pick/pack,ambient,N,6.48,6.53,28.68,semi-auto
WARI0667,WH-00667,Harbor Way 667,DE,West,Mumbai,50000.0,1401,12315.75,VAS,ambient,N,9.51,8.96,34.02,full-auto
WARI0668,WH-00668,Harbor Way 668,IN,South,Bangalore,50000.0,1523,13546.57,kitting,chilled,Y,5.63,4.42,31.86,manual
WARI0669,WH-00669,Harbor Way 669,US,Central,Chicago,50000.0,1651,14158.94,returns,chilled,N,6.35,7.31,35.66,semi-auto
WARI0670,WH-00670,Harbor Way 670,SG,North,Frankfurt,50000.0,1562,16616.81,cross-dock|pick/pack|VAS,ambient,Y,10.28,9.32,40.82,manual
WARI0671,WH-00671,Harbor Way 671,US,North,Austin,50000.0,1847,11961.65,cross-dock,ambient,Y,9.49,10.58,40.33,semi-auto
WARI0672,WH-00672,Market Blvd 672,BR,Central,Berlin,50000.0,1360,14177.3,VAS|cross-dock,ambient,N,2.63,3.67,23.27,full-auto
WARI0673,WH-00673,Industrial Rd 673,US,North,Bangalore,50000.0,1170,10018.03,kitting|cross-dock,ambient,N,4.21,2.71,33.23,semi-auto
WARI0674,WH-00674,Main St 674,MX,North,Pune,50000.0,1251,14448.06,kitting,ambient,N,5.23,4.72,38.73,semi-auto
WARI0675,WH-00675,Harbor Way 675,CN,West,Aurora,50000.0,1137,10397.64,VAS|pick/pack|cross-dock,chilled,Y,2.16,2.54,23.5,full-auto
WARI0676,WH-00676,Harbor Way 676,MX,Central,Berlin,50000.0,1841,11422.6,pick/pack|cross-dock,chilled,N,6.95,10.24,46.32,full-auto
WARI0677,WH-00677,Market Blvd 677,MX,South,Aurora,50000.0,1332,16123.11,kitting|cross-dock|VAS,chilled,N,11.5,9.8,36.22,semi-auto
WARI0678,WH-00678,Market Blvd 678,IN,Central,Chennai,50000.0,1853,10017.53,returns|kitting,ambient,N,4.26,4.66,19.26,full-auto
WARI0679,WH-00679,Main St 679,US,South,Bangalore,50000.0,1357,12787.12,pick/pack|returns,frozen,N,11.88,12.85,49.54,semi-auto
WARI0680,WH-00680,Industrial Rd 680,DE,East,Chennai,50000.0,1498,15356.31,pick/pack,ambient,N,8.89,6.57,17.94,semi-auto
WARI0681,WH-00681,Industrial Rd 681,IN,North,Chennai,50000.0,1407,10368.17,kitting|cross-dock|returns,ambient,N,5.92,5.3,34.35,semi-auto
WARI0682,WH-00682,Harbor Way 682,MX,South,Aurora,50000.0,1999,13265.8,returns|kitting,ambient,N,6.09,4.1,23.35,full-auto
WARI0683,WH-00683,Industrial Rd 683,US,East,Aurora,50000.0,1291,10289.79,returns,ambient,N,6.19,7.12,27.56,semi-auto
WARI0684,WH-00684,Harbor Way 684,IN,West,Berlin,50000.0,1980,14030.82,returns|kitting|pick/pack,ambient,N,4.38,6.6,36.31,full-auto
WARI0685,WH-00685,Industrial Rd 685,DE,South,Frankfurt,50000.0,1218,12230.67,VAS,chilled,N,6.38,4.93,28.68,manual
WARI0686,WH-00686,Market Blvd 686,DE,East,Mumbai,50000.0,1998,14495.19,VAS,ambient,N,18.96,16.65,36.81,manual
WARI0687,WH-00687,Main St 687,IN,Central,Mumbai,50000.0,1779,10574.58,returns|pick/pack|kitting,ambient,N,4.14,4.1,41.76,full-auto
WARI0688,WH-00688,Main St 688,BR,South,Pune,50000.0,1189,12916.12,cross-dock|kitting|returns,chilled,Y,9.47,8.14,50.76,semi-auto
WARI0689,WH-00689,Industrial Rd 689,MX,Central,Bangalore,50000.0,1960,10063.46,cross-dock|kitting|pick/pack,ambient,N,6.99,5.59,37.74,full-auto
WARI0690,WH-00690,Market Blvd 690,CN,Central,Bangalore,50000.0,1156,10357.77,pick/pack|VAS|cross-dock,ambient,N,3.2,0.91,34.79,semi-auto
WARI0691,WH-00691,Industrial Rd 691,SG,East,Austin,50000.0,1111,16475.97,kitting,chilled,Y,1.33,0.16,11.75,semi-auto
WARI0692,WH-00692,Main St 692,IN,South,Frankfurt,50000.0,1616,12720.24,kitting,frozen,N,6.62,4.55,23.27,semi-auto
WARI0693,WH-00693,Main St 693,SG,North,Mumbai,50000.0,1326,10754.43,pick/pack,frozen,N,-0.06,0.97,37.02,full-auto
WARI0694,WH-00694,Harbor Way 694,DE,East,Bangalore,50000.0,1605,10564.7,kitting|returns,chilled,N,2.43,2.34,35.13,manual
WARI0695,WH-00695,Harbor Way 695,US,North,Chicago,50000.0,1467,13691.69,VAS,ambient,N,0.9,0.67,24.58,full-auto
WARI0696,WH-00696,Harbor Way 696,US,South,Aurora,50000.0,1494,15432.48,pick/pack|VAS,chilled,N,5.8,7.58,27.15,semi-auto
WARI0697,WH-00697,Market Blvd 697,BR,East,Frankfurt,50000.0,1250,10157.34,pick/pack|VAS|cross-dock,frozen,N,6.71,5.29,40.99,semi-auto
WARI0698,WH-00698,Industrial Rd 698,DE,North,Aurora,50000.0,1886,16380.1,pick/pack|VAS,chilled,N,7.59,8.05,57.42,manual
WARI0699,WH-00699,Industrial Rd 699,DE,North,Pune,50000.0,1487,15721.14,pick/pack,ambient,N,7.8,8.91,46.53,semi-auto
WARI0700,WH-00700,Main St 700,IN,Central,Frankfurt,50000.0,1874,11241.46,kitting|VAS,ambient,N,4.39,3.42,35.86,full-auto
WARI0701,WH-00701,Market Blvd 701,BR,North,Austin,50000.0,1981,10398.71,VAS|pick/pack|kitting,ambient,N,4.62,5.63,46.61,manual
WARI0702,WH-00702,Market Blvd 702,DE,South,Frankfurt,50000.0,1117,11541.65,returns|cross-dock,chilled,N,5.99,7.79,15.53,full-auto
WARI0703,WH-00703,Market Blvd 703,US,North,Pune,50000.0,1363,10261.77,VAS,ambient,N,10.54,7.8,35.29,semi-auto
WARI0704,WH-00704,Harbor Way 704,BR,East,Chennai,50000.0,1954,13495.9,kitting|VAS,frozen,N,9.27,6.46,10.82,semi-auto
WARI0705,WH-00705,Market Blvd 705,CN,South,Mumbai,50000.0,1535,12342.08,cross-dock,chilled,N,3.74,5.64,15.56,semi-auto
WARI0706,WH-00706,Harbor Way 706,US,East,Bangalore,50000.0,1256,11091.02,cross-dock|kitting|returns,ambient,N,11.1,12.42,7.91,semi-auto
WARI0707,WH-00707,Main St 707,CN,North,Mumbai,50000.0,1156,15342.68,kitting|VAS,frozen,N,13.23,14.19,28.53,manual
WARI0708,WH-00708,Main St 708,MX,West,Frankfurt,50000.0,1515,10723.65,pick/pack,ambient,N,6.95,5.85,26.95,manual
WARI0709,WH-00709,Market Blvd 709,MX,Central,Bangalore,50000.0,1751,16445.07,VAS|kitting|pick/pack,chilled,Y,11.7,11.46,30.42,semi-auto
WARI0710,WH-00710,Harbor Way 710,IN,North,Chennai,50000.0,1709,11140.79,pick/pack|kitting|VAS,ambient,N,8.46,8.05,32.69,semi-auto
WARI0711,WH-00711,Main St 711,MX,East,Mumbai,50000.0,1898,13038.85,kitting|VAS|pick/pack,chilled,N,1.26,0.56,46.58,manual
WARI0712,WH-00712,Industrial Rd 712,BR,North,Frankfurt,50000.0,1115,11640.53,VAS|cross-dock|kitting,chilled,N,7.97,8.55,64.03,manual
WARI0713,WH-00713,Harbor Way 713,SG,West,Pune,50000.0,1543,10513.53,cross-dock|pick/pack,ambient,N,0.26,1.08,59.67,semi-auto
WARI0714,WH-00714,Market Blvd 714,IN,Central,Pune,50000.0,1125,12521.2,VAS,chilled,N,6.57,7.18,50.81,manual
WARI0715,WH-00715,Main St 715,BR,North,Aurora,50000.0,1277,10102.32,kitting|VAS|cross-dock,chilled,Y,4.67,4.03,48.31,full-auto
WARI0716,WH-00716,Industrial Rd 716,DE,West,Pune,50000.0,1258,15125.99,cross-dock|pick/pack|kitting,chilled,Y,15.57,14.91,12.33,manual
WARI0717,WH-00717,Main St 717,US,East,Pune,50000.0,1796,12095.78,returns,chilled,Y,6.64,5.01,29.36,manual
WARI0718,WH-00718,Market Blvd 718,MX,North,Bangalore,50000.0,1225,11025.03,kitting|pick/pack|VAS,chilled,Y,2.76,1.34,31.52,semi-auto
WARI0719,WH-00719,Harbor Way 719,MX,South,Aurora,50000.0,1154,10931.93,pick/pack,ambient,N,8.34,5.52,47.28,manual
WARI0720,WH-00720,Main St 720,SG,Central,Berlin,50000.0,1187,11779.47,kitting,chilled,N,8.46,6.48,22.59,full-auto
WARI0721,WH-00721,Harbor Way 721,DE,North,Chennai,50000.0,1320,15573.49,returns,chilled,Y,2.97,4.38,23.98,semi-auto
WARI0722,WH-00722,Main St 722,US,North,Mumbai,50000.0,1297,13676.2,returns|cross-dock|VAS,ambient,N,10.09,7.05,50.73,semi-auto
WARI0723,WH-00723,Industrial Rd 723,DE,West,Frankfurt,50000.0,1239,12042.62,VAS|cross-dock|pick/pack,ambient,N,11.02,10.83,24.09,manual
WARI0724,WH-00724,Industrial Rd 724,IN,West,Mumbai,50000.0,1240,11269.14,VAS|kitting|pick/pack,ambient,N,17.41,15.46,40.24,manual
WARI0725,WH-00725,Harbor Way 725,MX,South,Pune,50000.0,1812,15236.44,kitting|returns|cross-dock,ambient,Y,4.43,3.36,6.51,semi-auto
WARI0726,WH-00726,Industrial Rd 726,SG,East,Frankfurt,50000.0,1422,15645.61,pick/pack|VAS|kitting,ambient,N,6.45,6.21,19.62,full-auto
WARI0727,WH-00727,Market Blvd 727,MX,Central,Pune,50000.0,1740,12591.92,kitting|returns,ambient,N,6.61,9.67,36.12,full-auto
WARI0728,WH-00728,Market Blvd 728,IN,South,Chennai,50000.0,1375,13163.52,pick/pack,ambient,N,6.29,7.51,29.84,full-auto
WARI0729,WH-00729,Industrial Rd 729,IN,West,Chicago,50000.0,1130,15023.57,pick/pack,frozen,N,8.62,6.67,39.61,manual
